id,true_eform,pred_eform,error,material_id,abs_error,mean_cn,hybridization
mp-1191408,-2.48474331583333,-2.4283366203308105,0.0564066955025195,mp-1191408,0.05640669550251953,3.0,sp2-like
mp-1206516,-0.572838310333335,-0.5645465850830078,0.0082917252503271,mp-1206516,0.008291725250327175,6.0,sp3-like
mp-504619,0.135083191000001,0.0276501700282096,-0.1074330209717913,mp-504619,0.10743302097179139,6.0,sp3-like
mp-541102,-1.35027872263158,-1.3333730697631836,0.0169056528683964,mp-541102,0.016905652868396404,6.0,sp3-like
mp-1204129,0.952376730454544,0.9838852882385254,0.0315085577839814,mp-1204129,0.03150855778398143,2.0,sp-like
mp-1200100,-1.56618180830556,-1.5823465585708618,-0.0161647502653017,mp-1200100,0.01616475026530173,3.0,sp2-like
mp-1207917,-0.121449538874994,-0.2169245183467865,-0.0954749794717925,mp-1207917,0.0954749794717925,6.0,sp3-like
mp-1196511,-1.10083727611111,-1.100193977355957,0.000643298755153,mp-1196511,0.00064329875515301,6.0,sp3-like
mp-989468,-0.06754609409091,-0.1751491725444793,-0.1076030784535693,mp-989468,0.10760307845356928,4.0,sp3-like
mp-559331,-1.35551142889286,-1.5254192352294922,-0.1699078063366321,mp-559331,0.16990780633663216,2.0,sp-like
mp-1197730,-0.305771080147058,-0.306482195854187,-0.000711115707129,mp-1197730,0.0007111157071290064,4.0,sp3-like
mp-568590,-0.419748645208343,-0.4140065312385559,0.005742113969787,mp-568590,0.005742113969787077,2.0,sp-like
mp-1225570,1.29292528872222,0.1555759310722351,-1.137349357649985,mp-1225570,1.137349357649985,3.5,sp3-like
mp-1192608,0.772214732618399,0.9877313375473022,0.2155166049289032,mp-1192608,0.21551660492890323,1.6666666666666667,sp-like
mp-1213574,0.672332101874985,0.7969238758087158,0.1245917739337307,mp-1213574,0.12459177393373078,6.0,sp3-like
mp-654937,-0.643377522083333,-0.7201133370399475,-0.0767358149566145,mp-654937,0.07673581495661452,1.0,sp-like
mp-15123,-0.351218945555555,-0.3411834239959717,0.0100355215595833,mp-15123,0.010035521559583316,6.0,sp3-like
mp-6544,-0.518418529999999,-0.5182487368583679,0.0001697931416311,mp-6544,0.0001697931416311249,6.0,sp3-like
mp-1216217,0.907651113750001,0.207079142332077,-0.7005719714179239,mp-1216217,0.7005719714179239,6.0,sp3-like
mp-1246119,0.189324799374999,0.2154915332794189,0.0261667339044199,mp-1246119,0.026166733904419898,2.0,sp-like
mp-1031146,-2.27879269989583,-2.140089273452759,0.1387034264430711,mp-1031146,0.1387034264430711,2.0,sp-like
mp-1105676,-0.709734395277779,-0.6234949231147766,0.0862394721630024,mp-1105676,0.08623947216300243,6.0,sp3-like
mp-4626,-2.6865484035,-2.708693504333496,-0.0221451008334963,mp-4626,0.0221451008334963,3.0,sp2-like
mp-1213563,-0.785908626727217,-0.7769528031349182,0.0089558235922987,mp-1213563,0.00895582359229874,1.0,sp-like
mp-1205444,0.160572404999999,0.1308397650718689,-0.0297326399281301,mp-1205444,0.029732639928130106,6.0,sp3-like
mp-1028335,0.3505395896875,0.3175300359725952,-0.0330095537149047,mp-1028335,0.03300955371490477,4.0,sp3-like
mp-1018636,0.139074630500005,0.1143669262528419,-0.024707704247163,mp-1018636,0.024707704247163093,6.0,sp3-like
mp-1217379,-0.388287256666665,-0.410410612821579,-0.0221233561549139,mp-1217379,0.022123356154913953,6.0,sp3-like
mp-1247359,0.156002231590907,0.2029232382774353,0.0469210066865282,mp-1247359,0.046921006686528294,2.0,sp-like
mp-636559,0.134823351818181,0.1880958974361419,0.0532725456179609,mp-636559,0.05327254561796091,2.0,sp-like
mp-24,0.834974256249999,0.8998849987983704,0.0649107425483713,mp-24,0.06491074254837137,4.0,sp3-like
mp-865440,-0.344502779782607,-0.1892608106136322,0.1552419691689748,mp-865440,0.1552419691689748,6.0,sp3-like
mp-13154,0.056359594999999,0.0791472718119621,0.0227876768119631,mp-13154,0.0227876768119631,6.0,sp3-like
mp-726874,-0.606918752333334,-0.1866461187601089,0.4202726335732251,mp-726874,0.42027263357322514,2.0,sp-like
mp-1188347,0.264707337499999,0.2999813854694366,0.0352740479694376,mp-1188347,0.035274047969437616,2.0,sp-like
mp-1191361,-2.44935753291667,-2.5264668464660645,-0.0771093135493945,mp-1191361,0.07710931354939454,3.0,sp2-like
mp-1220451,-0.991746207272727,-0.9997692704200744,-0.0080230631473474,mp-1220451,0.008023063147347353,6.0,sp3-like
mp-1099287,0.191887584374999,0.2055034041404724,0.0136158197654734,mp-1099287,0.013615819765473408,8.0,sp3-like
mp-1245843,0.351613914375001,0.3538973033428192,0.0022833889678182,mp-1245843,0.0022833889678182118,2.0,sp-like
mp-1079324,-0.071489770499999,-0.0936789140105247,-0.0221891435105257,mp-1079324,0.0221891435105257,6.0,sp3-like
mp-1078791,0.558960953999999,0.5215340852737427,-0.0374268687262563,mp-1078791,0.037426868726256335,4.0,sp3-like
mp-762590,-1.81465494291872,-1.817554593086243,-0.0028996501675226,mp-762590,0.002899650167522916,3.0,sp2-like
mp-1179193,0.408457083166666,0.6426079273223877,0.2341508441557216,mp-1179193,0.23415084415572168,1.75,sp-like
mp-22234,-1.89733661642857,-1.854847431182861,0.0424891852457087,mp-22234,0.042489185245708994,2.0,sp-like
mp-1183622,1.220067615625,1.2864100933074951,0.066342477682495,mp-1183622,0.06634247768249502,12.0,sp3-like
mp-571621,-0.859469966779919,-0.8863765001296997,-0.0269065333497806,mp-571621,0.02690653334978066,2.0,sp-like
mp-1095633,0.998754169166666,0.5796778202056885,-0.4190763489609775,mp-1095633,0.41907634896097756,2.6666666666666665,sp2-like
mp-541187,-0.783507000333333,-0.7954645156860352,-0.0119575153527021,mp-541187,0.011957515352702175,5.333333333333333,sp3-like
mp-706559,-0.113932956071428,-0.0912190601229667,0.0227138959484612,mp-706559,0.022713895948461307,2.0,sp-like
mp-1071879,-0.089460396388818,-0.0434787347912788,0.0459816615975391,mp-1071879,0.045981661597539206,5.0,sp3-like
mp-1214211,-0.5279052190625,-0.2125711143016815,0.3153341047608184,mp-1214211,0.31533410476081847,1.6666666666666667,sp-like
mp-752905,-2.08853443333333,-2.073129653930664,0.0154047794026661,mp-752905,0.015404779402666158,3.0,sp2-like
mp-1182983,0.933821528888887,0.5315569639205933,-0.4022645649682937,mp-1182983,0.40226456496829377,1.0,sp-like
mp-1211756,-2.00005423840625,-1.9623289108276367,0.0377253275786131,mp-1211756,0.03772532757861313,3.0,sp2-like
mp-1078233,-0.37203286375,-0.4600488841533661,-0.088016020403366,mp-1078233,0.08801602040336609,4.0,sp3-like
mp-620054,-1.05497143645833,-1.0561764240264893,-0.0012049875681592,mp-620054,0.0012049875681592326,2.0,sp-like
mp-1056957,2.6181942175,2.6483094692230225,0.0301152517230223,mp-1056957,0.030115251723022318,4.0,sp3-like
mp-1189096,-0.207537412499998,-0.2200343608856201,-0.0124969483856221,mp-1189096,0.012496948385622098,4.0,sp3-like
mp-614325,-0.978593715,-0.9872955679893494,-0.0087018529893493,mp-614325,0.008701852989349335,2.0,sp-like
mp-1228623,0.578474525520833,-0.1768331229686737,-0.7553076484895067,mp-1228623,0.7553076484895067,3.0,sp2-like
mp-1022551,0.320715516875,0.2770819962024688,-0.0436335206725311,mp-1022551,0.04363352067253118,8.0,sp3-like
mp-1008802,0.884667422916663,1.024518370628357,0.1398509477116939,mp-1008802,0.13985094771169393,5.0,sp3-like
mp-1077545,-0.072664051666665,-0.1311822235584259,-0.0585181718917609,mp-1077545,0.05851817189176091,7.0,sp3-like
mp-1190956,-1.31765151558333,-1.304867148399353,0.0127843671839769,mp-1190956,0.012784367183976908,2.0,sp-like
mp-1080747,-1.88286589625,-1.6764898300170898,0.2063760662329101,mp-1080747,0.20637606623291016,6.0,sp3-like
mp-1179866,-1.88882045,-1.8430888652801516,0.0457315847198487,mp-1179866,0.045731584719848506,6.0,sp3-like
mp-1417806,0.634081701916666,0.6349196434020996,0.0008379414854335,mp-1417806,0.0008379414854335909,2.0,sp-like
mp-864958,2.29462451147059,2.361595869064331,0.0669713575937409,mp-864958,0.06697135759374095,2.5,sp2-like
mp-1194380,0.007761903928571,-0.0797993391752243,-0.0875612431037953,mp-1194380,0.0875612431037953,6.0,sp3-like
mp-568943,-0.522649969898437,-0.4395942091941833,0.0830557607042536,mp-568943,0.08305576070425374,1.0,sp-like
mp-1104803,-0.452730187857142,-0.3951046168804168,0.0576255709767251,mp-1104803,0.05762557097672516,5.666666666666667,sp3-like
mp-573376,-1.81758363566667,-1.7404041290283203,0.0771795066383496,mp-573376,0.0771795066383496,6.0,sp3-like
mp-8371,-0.187417912222223,-0.3562280833721161,-0.168810171149893,mp-8371,0.16881017114989308,6.0,sp3-like
mp-1188534,-0.3399132075,-0.3576180934906006,-0.0177048859906006,mp-1188534,0.017704885990600605,7.0,sp3-like
mp-1247236,0.217290515333333,0.2003304362297058,-0.0169600791036271,mp-1247236,0.01696007910362718,1.5,sp-like
mp-1213381,-0.25766673951923,-0.2542448341846466,0.0034219053345834,mp-1213381,0.0034219053345834194,3.0,sp2-like
mp-1098289,0.405014674687499,0.399730920791626,-0.005283753895873,mp-1098289,0.0052837538958730446,6.0,sp3-like
mp-1229009,-1.01176757866072,-1.0847384929656982,-0.0729709143049781,mp-1229009,0.07297091430497815,3.0,sp2-like
mp-729934,0.695615052211543,0.8443775177001953,0.1487624654886523,mp-729934,0.14876246548865235,1.0,sp-like
mp-1222101,-1.92643399025,-1.871500015258789,0.054933974991211,mp-1222101,0.054933974991211,3.0,sp2-like
mp-605824,-1.52215379595785,-1.527720928192139,-0.0055671322342887,mp-605824,0.005567132234288952,4.0,sp3-like
mp-21292,1.46514898803,1.5931284427642822,0.1279794547342823,mp-21292,0.1279794547342823,0.0,sp-like
mp-1214147,-2.61074867714286,-2.6687512397766118,-0.0580025626337512,mp-1214147,0.0580025626337517,3.0,sp2-like
mp-554840,-0.5127945615625,-0.5098770260810852,0.0029175354814148,mp-554840,0.0029175354814148236,4.0,sp3-like
mp-558412,-1.169273781,-1.187449336051941,-0.0181755550519409,mp-558412,0.018175555051940906,3.0,sp2-like
mp-996162,-0.50446398875,-0.5138893127441406,-0.0094253239941406,mp-996162,0.009425323994140644,6.0,sp3-like
mp-22749,-0.002849700375883,-0.0281863845884799,-0.0253366842125969,mp-22749,0.0253366842125969,7.0,sp3-like
mp-1017519,1.66696995625,1.757194757461548,0.0902248012115478,mp-1017519,0.09022480121154808,8.0,sp3-like
mp-648264,-0.926226170714284,-0.922353982925415,0.0038721877888689,mp-648264,0.003872187788868997,1.9411764705882353,sp-like
mp-1206878,-0.572396198000001,-0.5087037682533264,0.0636924297466745,mp-1206878,0.06369242974667455,6.0,sp3-like
mp-1189522,-0.282026236999999,-0.2914158701896667,-0.0093896331896677,mp-1189522,0.009389633189667679,6.666666666666667,sp3-like
mp-1190216,-0.927473730729167,-0.8986754417419434,0.0287982889872235,mp-1190216,0.028798288987223586,3.0,sp2-like
mp-570690,-0.297578883812865,-0.2759758830070495,0.0216030008058154,mp-570690,0.02160300080581551,4.0,sp3-like
mp-29826,-0.166211495624999,-0.0983816534280777,0.0678298421969213,mp-29826,0.06782984219692131,2.0,sp-like
mp-1192806,-1.30164488038462,-1.443389058113098,-0.1417441777284782,mp-1192806,0.14174417772847803,2.0,sp-like
mp-728536,-0.133645748548388,-0.1746644675731659,-0.0410187190247778,mp-728536,0.04101871902477788,3.0,sp2-like
mp-1199098,0.276104078823537,0.2347416877746582,-0.0413623910488787,mp-1199098,0.04136239104887879,5.25,sp3-like
mp-1205051,-0.904100981930556,-0.93006831407547,-0.0259673321449139,mp-1205051,0.02596733214491398,2.0,sp-like
mp-976707,-0.678915641875,-0.6972212791442871,-0.0183056372692871,mp-976707,0.018305637269287134,3.0,sp2-like
mp-1009894,-0.4004006175,-0.2717837393283844,0.1286168781716156,mp-1009894,0.1286168781716156,4.0,sp3-like
mp-1180076,1.08347757353009,1.0274670124053955,-0.0560105611246946,mp-1180076,0.0560105611246946,1.5,sp-like
mp-1215219,-0.893444238083333,-0.9180678725242616,-0.0246236344409285,mp-1215219,0.024623634440928632,6.0,sp3-like
mp-1203534,-0.364094656634615,-0.3648829758167267,-0.0007883191821116,mp-1203534,0.0007883191821116964,3.0,sp2-like
mp-1226205,0.263612530312499,0.1019498631358146,-0.1616626671766843,mp-1226205,0.16166266717668437,6.0,sp3-like
mp-1033488,-2.2297378246875,-2.1957294940948486,0.0340083305926515,mp-1033488,0.034008330592651514,0.0,sp-like
mp-1199683,-2.53077361027778,-2.629495143890381,-0.098721533612601,mp-1199683,0.09872153361260105,3.0,sp2-like
mp-995198,-1.45012646333333,-1.4680683612823486,-0.0179418979490186,mp-995198,0.01794189794901868,3.0,sp2-like
mp-19741,-0.226337289999999,-0.2479821741580963,-0.0216448841580973,mp-19741,0.021644884158097316,7.0,sp3-like
mp-17158,-0.3277145185,-0.2921470105648041,0.0355675079351959,mp-17158,0.03556750793519592,6.0,sp3-like
mp-1245373,-0.787974772053572,-0.7742033004760742,0.0137714715774978,mp-1245373,0.013771471577497807,4.0,sp3-like
mp-1067743,-0.427315446250002,-0.3096843957901001,0.1176310504599019,mp-1067743,0.11763105045990191,7.0,sp3-like
mp-1209290,-2.50669176342593,-2.518693447113037,-0.012001683687107,mp-1209290,0.012001683687107079,3.0,sp2-like
mp-616215,-0.55081920091797,-0.5288288593292236,0.0219903415887463,mp-616215,0.021990341588746354,2.0,sp-like
mp-759685,-1.91944664674243,-1.9044139385223389,0.0150327082200911,mp-759685,0.015032708220091173,3.0,sp2-like
mp-1205718,-0.458806532999999,-0.4351033866405487,0.0237031463594503,mp-1205718,0.02370314635945031,6.0,sp3-like
mp-10607,-0.524768511666668,-0.5555232167243958,-0.0307547050577277,mp-10607,0.030754705057727705,6.0,sp3-like
mp-1215921,-0.1780954525,-0.1718769669532776,0.0062184855467224,mp-1215921,0.006218485546722413,6.0,sp3-like
mp-569275,-0.302025198000001,-0.3135462403297424,-0.0115210423297414,mp-569275,0.011521042329741382,6.0,sp3-like
mp-1198167,-1.43746813158365,-1.433479070663452,0.0039890609201977,mp-1198167,0.003989060920198018,3.0,sp2-like
mp-3346420,-2.37932458441666,-2.5073647499084477,-0.1280401654917873,mp-3346420,0.12804016549178776,3.0,sp2-like
mp-12737,-0.58128829888889,-0.5727279186248779,0.008560380264012,mp-12737,0.008560380264012069,2.0,sp-like
mp-556411,-1.94867734615385,-2.014001607894897,-0.0653242617410474,mp-556411,0.065324261741047,3.0,sp2-like
mp-1226131,-0.296042997604165,-0.2709783315658569,0.025064666038308,mp-1226131,0.025064666038308148,5.76,sp3-like
mp-21850,0.069676896000001,0.0760232284665107,0.0063463324665097,mp-21850,0.006346332466509702,6.0,sp3-like
mp-1182993,0.9221746515,1.0278639793395996,0.1056893278395996,mp-1182993,0.10568932783959961,2.7142857142857144,sp2-like
mp-1025498,-1.10479689958333,-1.0357558727264404,0.0690410268568895,mp-1025498,0.06904102685688951,6.0,sp3-like
mp-1080695,-2.0088400526,-2.239984035491944,-0.2311439828919432,mp-1080695,0.2311439828919437,2.0,sp-like
mp-1206657,-0.551531038595237,-0.5594311952590942,-0.0079001566638572,mp-1206657,0.007900156663857238,6.0,sp3-like
mp-1079886,-0.311638909833337,-0.2905794084072113,0.0210595014261256,mp-1079886,0.02105950142612567,3.0,sp2-like
mp-556053,-1.45789056816667,-1.3401254415512085,0.1177651266154615,mp-556053,0.11776512661546157,2.0,sp-like
mp-1206170,-0.425556407499999,-0.4220300912857055,0.0035263162142934,mp-1206170,0.003526316214293501,6.0,sp3-like
mp-571612,-0.962681757708334,-0.9780794382095336,-0.0153976805011997,mp-571612,0.015397680501199607,6.0,sp3-like
mp-1247337,0.058255819347826,0.1166029796004295,0.0583471602526035,mp-1247337,0.058347160252603496,2.0,sp-like
mp-1018176,-0.239615987500002,-0.2297496199607849,0.009866367539217,mp-1018176,0.009866367539217075,7.0,sp3-like
mp-569564,-0.469433602142856,-0.4545094072818756,0.0149241948609804,mp-569564,0.0149241948609804,6.0,sp3-like
mp-1197524,0.712933843194441,0.5463078022003174,-0.1666260409941236,mp-1197524,0.1666260409941236,2.0,sp-like
mp-1202429,-1.1538787339375,-1.201043725013733,-0.0471649910762328,mp-1202429,0.04716499107623284,1.0,sp-like
mp-3346398,-2.55686468616667,-2.324402093887329,0.232462592279341,mp-3346398,0.23246259227934107,3.0,sp2-like
mp-616463,0.465644621035716,0.4167283773422241,-0.0489162436934919,mp-616463,0.0489162436934919,2.0,sp-like
mp-1199661,-1.77861675246591,-1.7739906311035156,0.0046261213623943,mp-1199661,0.004626121362394375,2.0,sp-like
mp-650978,-0.950728558357143,-0.9329569935798644,0.0177715647772784,mp-650978,0.017771564777278592,1.8571428571428572,sp-like
mp-1228140,-1.56955493944444,-1.601538896560669,-0.031983957116229,mp-1228140,0.031983957116229034,2.2,sp-like
mp-1224646,-2.53178916125,-2.5528392791748047,-0.0210501179248048,mp-1224646,0.021050117924804823,3.0,sp2-like
mp-10293,0.083241769999999,0.0602209642529487,-0.0230208057470502,mp-10293,0.023020805747050295,5.0,sp3-like
mp-10280,1.09888966119167,1.2355045080184937,0.1366148468268235,mp-10280,0.13661484682682357,0.0,sp-like
mp-697339,-2.43509494785714,-2.434864997863769,0.0002299499933706,mp-697339,0.00022994999337111466,3.0,sp2-like
mp-572537,-1.65685145266667,-1.6431925296783447,0.0136589229883252,mp-572537,0.013658922988325273,4.0,sp3-like
mp-1026487,0.3694503234375,0.364393949508667,-0.005056373928833,mp-1026487,0.005056373928833013,6.0,sp3-like
mp-861914,-0.693865535,-0.7169841527938843,-0.0231186177938842,mp-861914,0.023118617793884244,2.0,sp-like
mp-1194082,-0.054224523076921,-0.064026728272438,-0.009802205195517,mp-1194082,0.009802205195516993,6.0,sp3-like
mp-675271,-1.22016425159483,-1.1154310703277588,0.1047331812670713,mp-675271,0.10473318126707132,3.0,sp2-like
mp-1078036,-0.210861223035725,-0.2544570863246918,-0.0435958632889667,mp-1078036,0.04359586328896678,6.0,sp3-like
mp-743752,0.347065675714286,0.4427317380905151,0.0956660623762291,mp-743752,0.0956660623762291,5.666666666666667,sp3-like
mp-765400,-2.0924981225,-2.0875844955444336,0.0049136269555662,mp-765400,0.004913626955566297,3.0,sp2-like
mp-20288,-3.03890238444444,-2.9755990505218506,0.0633033339225894,mp-20288,0.06330333392258947,3.0,sp2-like
mp-1211655,-0.344007858583334,-0.326268583536148,0.0177392750471859,mp-1211655,0.017739275047185976,3.0,sp2-like
mp-1072191,0.266966019999999,0.2069236934185028,-0.0600423265814962,mp-1072191,0.06004232658149622,1.0,sp-like
mp-1212514,-0.773179682321428,-0.8297533988952637,-0.0565737165738357,mp-1212514,0.0565737165738357,1.6666666666666667,sp-like
mp-639306,-0.47792558358333,-0.5113964080810547,-0.0334708244977247,mp-639306,0.033470824497724705,3.6,sp3-like
mp-1038484,-2.80942365976562,-2.807983160018921,0.0014404997466992,mp-1038484,0.001440499746699242,6.0,sp3-like
mp-863018,-0.376227084017856,-0.3767704963684082,-0.0005434123505522,mp-863018,0.0005434123505522193,4.0,sp3-like
mp-1197204,0.624369206536007,0.5193268060684204,-0.1050424004675866,mp-1197204,0.10504240046758662,1.6666666666666667,sp-like
mp-1214493,-1.72679132125,-1.5022709369659424,0.2245203842840575,mp-1214493,0.22452038428405752,2.0,sp-like
mp-1193014,0.479720257788462,0.0751600041985511,-0.4045602535899108,mp-1193014,0.4045602535899109,1.5,sp-like
mp-726434,-1.05468419860294,-0.978657841682434,0.0760263569205059,mp-726434,0.07602635692050608,2.75,sp2-like
mp-558165,-1.3413475296875,-1.174712896347046,0.166634633340454,mp-558165,0.16663463334045403,2.0,sp-like
mp-555790,-1.12467194074074,-1.0811750888824463,0.0434968518582936,mp-555790,0.04349685185829366,2.0,sp-like
mp-9498,-2.37428811285714,-2.377671718597412,-0.003383605740272,mp-9498,0.0033836057402720776,2.0,sp-like
mp-1147638,0.901087921293102,0.9559752941131592,0.0548873728200571,mp-1147638,0.05488737282005718,2.0,sp-like
mp-541859,-0.497133209375,-0.3839230239391327,0.1132101854358673,mp-541859,0.1132101854358673,5.8,sp3-like
mp-1182438,-1.73542061785714,-1.5992927551269531,0.1361278627301869,mp-1182438,0.13612786273018695,1.0,sp-like
mp-765096,-1.9811638321875,-1.9965649843215945,-0.0154011521340942,mp-765096,0.015401152134094431,3.0,sp2-like
mp-1216269,0.754443372499999,0.2294576168060302,-0.5249857556939688,mp-1216269,0.5249857556939689,6.0,sp3-like
mp-6070,0.080798767083332,0.0323212966322898,-0.0484774704510421,mp-6070,0.0484774704510422,3.0,sp2-like
mp-696298,-0.466135535833334,-0.5211040377616882,-0.0549685019283542,mp-696298,0.05496850192835423,2.0,sp-like
mp-1283232,-1.58214965805556,-1.6156162023544312,-0.033466544298871,mp-1283232,0.03346654429887108,3.0,sp2-like
mp-541627,-0.249728837609374,-0.2524075210094452,-0.0026786834000711,mp-541627,0.0026786834000711857,2.0,sp-like
mp-762239,-1.68520729143678,-1.7213380336761477,-0.0361307422393675,mp-762239,0.03613074223936774,3.0,sp2-like
mp-1216253,-0.231644369270833,-0.2379853129386901,-0.0063409436678571,mp-1216253,0.006340943667857091,6.0,sp3-like
mp-999256,0.735987046691811,0.7908079624176025,0.0548209157257915,mp-999256,0.05482091572579151,8.0,sp3-like
mp-1195390,-0.626731217572464,-0.5917136073112488,0.0350176102612151,mp-1195390,0.03501761026121519,2.272727272727273,sp-like
mp-1196447,-1.32700471557692,-1.3296009302139282,-0.0025962146370082,mp-1196447,0.0025962146370082095,2.0,sp-like
mp-1199823,-0.905084865801405,-0.8917289972305298,0.0133558685708752,mp-1199823,0.013355868570875229,2.0,sp-like
mp-1014298,1.798633955625,2.1488728523254395,0.3502388967004395,mp-1014298,0.3502388967004395,2.6666666666666665,sp2-like
mp-17768,-0.178345120357144,-0.2586871087551117,-0.0803419883979676,mp-17768,0.08034198839796769,6.0,sp3-like
mp-13590,-0.158726679250003,-0.2128569483757019,-0.0541302691256989,mp-13590,0.054130269125698904,2.0,sp-like
mp-644256,-1.24635581047619,-1.2445467710494995,0.0018090394266905,mp-644256,0.0018090394266905285,3.0,sp2-like
mp-550498,-2.03894881092592,-2.0104243755340576,0.0285244353918625,mp-550498,0.028524435391862557,4.0,sp3-like
mp-1245482,-0.501954770535714,-0.5520472526550293,-0.0500924821193152,mp-1245482,0.050092482119315274,4.0,sp3-like
mp-543045,-1.49249902861111,-1.4616219997406006,0.0308770288705093,mp-543045,0.03087702887050936,3.0,sp2-like
mp-549687,-1.63492032044444,-1.568906545639038,0.0660137748054019,mp-549687,0.06601377480540194,4.0,sp3-like
mp-1192496,-1.35688185982143,-1.40006422996521,-0.0431823701437799,mp-1192496,0.0431823701437799,3.0,sp2-like
mp-1212581,-0.38982882625,-0.3309471607208252,0.0588816655291747,mp-1212581,0.05888166552917479,3.0,sp2-like
mp-696396,-1.84965316752155,-1.841256618499756,0.008396549021794,mp-696396,0.008396549021793875,3.0,sp2-like
mp-1002164,0.438373328749999,0.4046120345592499,-0.0337612941907491,mp-1002164,0.033761294190749136,4.0,sp3-like
mp-1028322,0.274086744687499,0.2580654919147491,-0.0160212527727498,mp-1028322,0.016021252772749905,4.0,sp3-like
mp-1213652,-0.354671283295019,-0.3511425256729126,0.0035287576221064,mp-1213652,0.0035287576221064154,3.0,sp2-like
mp-1200169,-2.26908595516667,-2.3159995079040527,-0.0469135527373825,mp-1200169,0.04691355273738251,5.0,sp3-like
mp-1024975,-0.701777205277797,-0.6521751880645752,0.0496020172132217,mp-1024975,0.04960201721322177,2.0,sp-like
mp-13136,0.294119765000001,0.268154114484787,-0.0259656505152139,mp-13136,0.02596565051521399,6.0,sp3-like
mp-1224334,-0.860459962500002,-0.8009438514709473,0.0595161110290547,mp-1224334,0.05951611102905474,6.0,sp3-like
mp-1009582,1.09046414125,1.0764130353927612,-0.0140511058572387,mp-1009582,0.014051105857238788,6.0,sp3-like
mp-549869,-1.62326195711111,-1.64073646068573,-0.0174745035746199,mp-549869,0.017474503574619993,4.0,sp3-like
mp-624249,0.060654046363636,0.0582603588700294,-0.0023936874936065,mp-624249,0.0023936874936065985,2.0,sp-like
mp-1188132,-0.257946401874999,-0.3281024098396301,-0.0701560079646311,mp-1188132,0.07015600796463112,6.0,sp3-like
mp-1203853,-0.989605865000001,-0.3042842745780945,0.6853215904219065,mp-1203853,0.6853215904219065,2.0,sp-like
mp-8044,-0.684765243660713,-0.7054296135902405,-0.0206643699295274,mp-8044,0.02066436992952747,6.0,sp3-like
mp-3803,-0.563828486791656,-0.6173177361488342,-0.0534892493571782,mp-3803,0.05348924935717825,6.0,sp3-like
mp-1200465,-0.531478824285714,-0.505632221698761,0.025846602586953,mp-1200465,0.025846602586953038,3.0,sp2-like
mp-1216546,-0.506237413333333,-0.4219583868980407,0.0842790264352922,mp-1216546,0.08427902643529234,6.0,sp3-like
mp-66,0.112264900000001,0.1115846112370491,-0.0006802887629518,mp-66,0.0006802887629518972,4.0,sp3-like
mp-6615,0.306639568927508,0.3127296566963196,0.0060900877688115,mp-6615,0.006090087768811592,2.0,sp-like
mp-1205163,-1.16174237014881,-1.3072632551193235,-0.1455208849705136,mp-1205163,0.1455208849705134,3.0,sp2-like
mp-1214250,-0.202960745333334,-0.0608988404273986,0.1420619049059353,mp-1214250,0.1420619049059354,1.0,sp-like
mp-1037498,-2.82575594007813,-2.8215343952178955,0.0042215448602345,mp-1037498,0.004221544860234516,6.0,sp3-like
mp-1187454,0.311292718958334,0.7186192274093628,0.4073265084510288,mp-1187454,0.4073265084510288,12.0,sp3-like
mp-1217568,-0.368930378284723,-0.2584237158298492,0.1105066624548737,mp-1217568,0.11050666245487384,6.0,sp3-like
mp-652337,-0.526456235144929,-0.5016756057739258,0.0247806293710032,mp-652337,0.024780629371003227,2.0,sp-like
mp-20423,1.4181904355,1.2913992404937744,-0.1267911950062255,mp-20423,0.1267911950062255,0.0,sp-like
mp-601323,-0.936437140277778,-1.0304986238479614,-0.0940614835701834,mp-601323,0.0940614835701834,3.0,sp2-like
mp-568157,-0.402308483333333,-0.4232485592365265,-0.0209400759031934,mp-568157,0.020940075903193467,3.0,sp2-like
mp-1189427,1.80571821579657,1.906965255737305,0.1012470399407345,mp-1189427,0.1012470399407348,1.0,sp-like
mp-4992,-0.340514806249999,-0.3645797371864319,-0.0240649309364328,mp-4992,0.02406493093643286,7.0,sp3-like
mp-1018655,0.596492145833332,0.7686442732810974,0.1721521274477654,mp-1018655,0.17215212744776542,4.0,sp3-like
mp-23755,-1.793994966875,-1.7901157140731812,0.0038792528018187,mp-23755,0.0038792528018187777,2.0,sp-like
mp-720995,-0.366464138670634,-0.5634768605232239,-0.1970127218525899,mp-720995,0.1970127218525899,1.5,sp-like
mp-981336,1.045974108125,1.0581177473068235,0.0121436391818237,mp-981336,0.012143639181823485,12.0,sp3-like
mp-1187517,1.98123499458333,1.7586839199066162,-0.2225510746767138,mp-1187517,0.22255107467671387,4.0,sp3-like
mp-1182953,-1.08010457291667,-1.103921890258789,-0.023817317342119,mp-1182953,0.023817317342119004,2.0,sp-like
mp-985782,-0.178229912499999,-0.1457000076770782,0.0325299048229207,mp-985782,0.03252990482292081,2.0,sp-like
mp-1105386,-0.501509591562499,-0.563624382019043,-0.062114790456544,mp-1105386,0.062114790456544,3.0,sp2-like
mp-549389,-2.00194036759259,-2.011014461517334,-0.009074093924744,mp-549389,0.009074093924744009,4.0,sp3-like
mp-1198558,-1.1877917385,-1.3821842670440674,-0.1943925285440673,mp-1198558,0.1943925285440673,2.0,sp-like
mp-22175,-0.633107127185378,-0.6550631523132324,-0.0219560251278544,mp-22175,0.02195602512785444,2.0,sp-like
