(base) root@fd3643bcbac3:~/my_codes/cgcnn_new# python predict.py pre-trained/formation-energy-per-atom.pth data/N_materials
Total CIF files found: 8459
Test set size: 1691 materials

==================== TEST RESULTS ====================
Number of test materials: 1691
MAE : 0.304595 eV/atom
MSE : 0.271514 (eV/atom)^2
====================================================

Material-wise Predictions:
mp-1216011           | Ground Truth: -0.198754 | Predicted: -0.201070
mp-16945             | Ground Truth: -0.797528 | Predicted: -0.772590
mp-817993            | Ground Truth: -0.701987 | Predicted: -1.329520
mp-754453            | Ground Truth: -3.009353 | Predicted: -3.056456
mp-1219808           | Ground Truth: -1.470951 | Predicted: -1.392273
mp-1193882           | Ground Truth: -1.049055 | Predicted: -1.139615
mp-1222851           | Ground Truth: -1.663228 | Predicted: -1.681350
mp-1103675           | Ground Truth: -0.753167 | Predicted: -1.358506
mp-1246072           | Ground Truth: -0.950598 | Predicted: -1.123637
mp-973793            | Ground Truth: -0.750441 | Predicted: -0.685171
mp-1212202           | Ground Truth: -0.951028 | Predicted: -1.509315
mp-1227386           | Ground Truth: 0.290681 | Predicted: 0.138893
mp-1247320           | Ground Truth: -0.282895 | Predicted: -0.473561
mp-1245829           | Ground Truth: -0.440839 | Predicted: -0.517704
mp-13146             | Ground Truth: -0.866790 | Predicted: -0.877061
mp-1078816           | Ground Truth: 0.809026 | Predicted: 0.023110
mp-13041             | Ground Truth: -2.504270 | Predicted: -2.061203
mp-733481            | Ground Truth: 0.002885 | Predicted: -0.320929
mp-1196421           | Ground Truth: 0.481054 | Predicted: 0.019194
mp-1147587           | Ground Truth: -2.133256 | Predicted: -2.147362
mp-696291            | Ground Truth: -1.117110 | Predicted: -1.188953
mp-1196163           | Ground Truth: -0.143045 | Predicted: -0.375470
mp-1219350           | Ground Truth: -1.137440 | Predicted: -1.207807
mp-778973            | Ground Truth: -0.992204 | Predicted: -1.074444
mp-1214243           | Ground Truth: -0.499838 | Predicted: -0.753567
mp-1202853           | Ground Truth: -1.850507 | Predicted: -2.103100
mp-669377            | Ground Truth: -1.143825 | Predicted: -1.098077
mp-1245885           | Ground Truth: 0.018283 | Predicted: -0.303592
mp-1179730           | Ground Truth: -0.508194 | Predicted: -1.099287
mp-1245281           | Ground Truth: -0.577669 | Predicted: -1.086650
mp-1199197           | Ground Truth: -0.186229 | Predicted: -0.081128
mp-1247236           | Ground Truth: 0.217291 | Predicted: 0.197501
mp-1179967           | Ground Truth: -1.117737 | Predicted: -1.243291
mp-759603            | Ground Truth: -0.454273 | Predicted: -0.570055
mp-776201            | Ground Truth: -2.243444 | Predicted: -2.238685
mp-1201609           | Ground Truth: -0.954215 | Predicted: -1.075374
mp-675472            | Ground Truth: -3.114724 | Predicted: -3.155268
mp-1245730           | Ground Truth: 0.356558 | Predicted: 0.018467
mp-571281            | Ground Truth: -0.129122 | Predicted: -0.224680
mp-28018             | Ground Truth: -0.671796 | Predicted: -0.806560
mp-569704            | Ground Truth: 0.131743 | Predicted: 0.046065
mp-1226730           | Ground Truth: -0.781625 | Predicted: -0.770017
mp-1245138           | Ground Truth: 0.035581 | Predicted: -0.407989
mp-1245752           | Ground Truth: -0.067557 | Predicted: -0.330403
mp-1213535           | Ground Truth: 0.606295 | Predicted: -0.692130
mp-1214928           | Ground Truth: -2.453599 | Predicted: -2.852321
mp-559514            | Ground Truth: -2.414506 | Predicted: -2.492145
mp-1445156           | Ground Truth: 0.041877 | Predicted: -0.229978
mp-1215232           | Ground Truth: -1.184772 | Predicted: -1.165508
mp-1209884           | Ground Truth: 0.818480 | Predicted: -0.180872
mp-778978            | Ground Truth: -3.054930 | Predicted: -3.070414
mp-1182497           | Ground Truth: -0.296986 | Predicted: -0.527978
mp-1223370           | Ground Truth: -1.696065 | Predicted: -1.689848
mp-1029309           | Ground Truth: -0.886386 | Predicted: -1.084817
mp-1208952           | Ground Truth: -1.821065 | Predicted: -1.744684
mp-1200143           | Ground Truth: 0.486358 | Predicted: 0.068391
mp-1096919           | Ground Truth: -0.143197 | Predicted: -0.510888
mp-1245875           | Ground Truth: -0.665468 | Predicted: -0.758509
mp-552185            | Ground Truth: -0.680664 | Predicted: -0.791162
mp-1246838           | Ground Truth: -0.397381 | Predicted: -0.384467
mp-1194197           | Ground Truth: -2.014831 | Predicted: -2.064064
mp-1245958           | Ground Truth: -0.613768 | Predicted: -0.677494
mp-1210176           | Ground Truth: -0.823916 | Predicted: -1.416793
mp-1180510           | Ground Truth: 0.459219 | Predicted: 0.302274
mp-989399            | Ground Truth: -0.964666 | Predicted: -1.066829
mp-1192688           | Ground Truth: 0.367707 | Predicted: 0.007496
mp-971684            | Ground Truth: 0.088741 | Predicted: 0.047032
mp-1189096           | Ground Truth: -0.207537 | Predicted: -0.684295
mp-1246246           | Ground Truth: -0.806543 | Predicted: -0.866137
mp-1246646           | Ground Truth: -0.277996 | Predicted: -0.417780
mp-1202871           | Ground Truth: -3.353091 | Predicted: -3.709550
mp-1220055           | Ground Truth: 1.518314 | Predicted: 0.527279
mp-1220138           | Ground Truth: -0.361067 | Predicted: -0.444900
mp-1246796           | Ground Truth: -0.670540 | Predicted: -0.518684
mp-756204            | Ground Truth: -2.673934 | Predicted: -2.782776
mp-1095611           | Ground Truth: 0.757721 | Predicted: 0.255296
mp-1246768           | Ground Truth: 0.111753 | Predicted: -0.157930
mp-567373            | Ground Truth: -1.510779 | Predicted: -1.528495
mp-1224690           | Ground Truth: -0.164366 | Predicted: -0.201165
mp-1246509           | Ground Truth: -0.550497 | Predicted: -0.628031
mp-1222411           | Ground Truth: -0.758621 | Predicted: -0.868728
mp-569576            | Ground Truth: -1.631699 | Predicted: -1.581613
mp-989513            | Ground Truth: -0.807896 | Predicted: -0.980181
mp-1247162           | Ground Truth: -0.633132 | Predicted: -0.865225
mp-21498             | Ground Truth: 0.531329 | Predicted: 0.142190
mp-1209413           | Ground Truth: 0.258929 | Predicted: -0.234999
mp-676599            | Ground Truth: -0.860608 | Predicted: -0.883456
mp-1199625           | Ground Truth: -0.785108 | Predicted: -0.847297
mp-1245598           | Ground Truth: -0.577320 | Predicted: -0.414132
mp-849260            | Ground Truth: -0.473653 | Predicted: -0.445889
mp-1183003           | Ground Truth: 0.638705 | Predicted: -0.251169
mp-1029679           | Ground Truth: -0.355067 | Predicted: -0.363153
mp-725605            | Ground Truth: 0.143655 | Predicted: -0.120468
mp-1225387           | Ground Truth: -1.037512 | Predicted: -1.017321
mp-12334             | Ground Truth: 0.233115 | Predicted: -0.101636
mp-1009005           | Ground Truth: 1.499975 | Predicted: 1.436006
mp-1029532           | Ground Truth: -0.833788 | Predicted: -0.847293
mp-986716            | Ground Truth: -0.639651 | Predicted: -0.650504
mp-1193658           | Ground Truth: -1.721961 | Predicted: -1.495332
mp-1029422           | Ground Truth: -0.579106 | Predicted: -0.559107
mp-1245401           | Ground Truth: -0.283611 | Predicted: -0.554282
mp-1246670           | Ground Truth: -0.522618 | Predicted: -0.892909
mp-1199362           | Ground Truth: -0.595204 | Predicted: -0.785046
mp-1188466           | Ground Truth: -0.411703 | Predicted: -0.503704
mp-1002181           | Ground Truth: -0.080000 | Predicted: -0.036567
mp-1019734           | Ground Truth: -1.260715 | Predicted: -1.243781
mp-755368            | Ground Truth: -2.279118 | Predicted: -2.269522
mp-1245949           | Ground Truth: 0.098811 | Predicted: -0.071877
mp-1247339           | Ground Truth: -0.719818 | Predicted: -0.906754
mp-684592            | Ground Truth: 0.072979 | Predicted: -0.101203
mp-1212058           | Ground Truth: -1.128935 | Predicted: -1.554022
mp-1029595           | Ground Truth: -0.154745 | Predicted: -0.112195
mp-1245519           | Ground Truth: -0.766648 | Predicted: -1.073418
mp-1204312           | Ground Truth: 1.460136 | Predicted: 0.150709
mp-567763            | Ground Truth: -0.048271 | Predicted: -0.266801
mp-7790              | Ground Truth: -1.433422 | Predicted: -1.380674
mp-546679            | Ground Truth: -3.077064 | Predicted: -3.033541
mp-2525045           | Ground Truth: -2.248730 | Predicted: -2.261173
mp-1380156           | Ground Truth: -1.136950 | Predicted: -1.233340
mp-696797            | Ground Truth: 0.046278 | Predicted: -0.792747
mp-1245768           | Ground Truth: 1.502486 | Predicted: 0.146045
mp-1101173           | Ground Truth: -0.373745 | Predicted: 0.641801
mp-1181845           | Ground Truth: -0.295011 | Predicted: 0.094240
mp-1008557           | Ground Truth: -1.161681 | Predicted: -1.238108
mp-1069250           | Ground Truth: 0.710555 | Predicted: -0.521728
mp-1246409           | Ground Truth: -0.726026 | Predicted: -1.082584
mp-541035            | Ground Truth: -1.717660 | Predicted: -1.792441
mp-1247453           | Ground Truth: 0.002623 | Predicted: -0.246725
mp-1009495           | Ground Truth: 1.378462 | Predicted: 0.483592
mp-1193599           | Ground Truth: -1.196495 | Predicted: -1.530857
mp-1001826           | Ground Truth: -1.027276 | Predicted: -0.879071
mp-530841            | Ground Truth: -1.823251 | Predicted: -1.894951
mp-1079581           | Ground Truth: 2.579833 | Predicted: 0.349831
mp-1245388           | Ground Truth: -1.177280 | Predicted: -1.095928
mp-1203978           | Ground Truth: -0.374741 | Predicted: -0.792232
mp-1179474           | Ground Truth: -0.163312 | Predicted: -0.785227
mp-676894            | Ground Truth: -1.125945 | Predicted: -1.596159
mp-1245566           | Ground Truth: -0.804956 | Predicted: -1.017292
mp-1178511           | Ground Truth: -3.144624 | Predicted: -3.201719
mp-722329            | Ground Truth: -0.223717 | Predicted: -0.050888
mp-5475              | Ground Truth: -1.139297 | Predicted: -1.095391
mp-28668             | Ground Truth: -0.043790 | Predicted: -0.439529
mp-1202512           | Ground Truth: -1.355353 | Predicted: -1.447743
mp-1193353           | Ground Truth: -0.842359 | Predicted: -1.385895
mp-1209688           | Ground Truth: -0.758882 | Predicted: -0.939954
mp-1247310           | Ground Truth: 0.361046 | Predicted: 0.342295
mp-1147624           | Ground Truth: -0.380937 | Predicted: -0.362131
mp-1245712           | Ground Truth: -0.744343 | Predicted: -1.043697
mp-1019888           | Ground Truth: -0.618526 | Predicted: -0.487944
mp-1029776           | Ground Truth: -0.568242 | Predicted: -0.721113
mp-1246161           | Ground Truth: -1.394334 | Predicted: -1.650793
mp-14433             | Ground Truth: -0.383336 | Predicted: -0.419587
mp-555443            | Ground Truth: -2.051023 | Predicted: -2.108357
mp-1078939           | Ground Truth: -1.092399 | Predicted: -2.021274
mp-1181658           | Ground Truth: 0.373328 | Predicted: -0.633248
mp-989630            | Ground Truth: -1.213674 | Predicted: -1.145870
mp-1179984           | Ground Truth: 0.989348 | Predicted: 0.193252
mp-1232314           | Ground Truth: 0.327833 | Predicted: 0.283345
mp-1232782           | Ground Truth: -0.701617 | Predicted: -0.594429
mp-1246405           | Ground Truth: -0.060472 | Predicted: -0.229578
mp-505791            | Ground Truth: -0.708041 | Predicted: -0.615634
mp-1234733           | Ground Truth: -0.062542 | Predicted: -0.215965
mp-1238430           | Ground Truth: -0.258615 | Predicted: -0.290578
mp-1182172           | Ground Truth: 0.257831 | Predicted: 0.152957
mp-28771             | Ground Truth: -0.712421 | Predicted: -0.767525
mp-1179627           | Ground Truth: 0.345084 | Predicted: -0.387130
mp-18635             | Ground Truth: -0.746218 | Predicted: -0.767695
mp-570577            | Ground Truth: -1.401743 | Predicted: -1.425325
mp-1057979           | Ground Truth: 1.844244 | Predicted: 0.485414
mp-1247259           | Ground Truth: -0.760348 | Predicted: -0.801908
mp-1064161           | Ground Truth: 2.683617 | Predicted: 0.527570
mp-1196750           | Ground Truth: -0.064063 | Predicted: -1.236546
mp-1246493           | Ground Truth: -1.419068 | Predicted: -1.356026
mp-989606            | Ground Truth: -0.735113 | Predicted: -0.745175
mp-1068786           | Ground Truth: -0.024555 | Predicted: -0.173512
mp-5824              | Ground Truth: -0.739544 | Predicted: -0.793568
mp-1080687           | Ground Truth: -0.628322 | Predicted: -1.847778
mp-1245554           | Ground Truth: -0.812960 | Predicted: -0.972051
mp-1181217           | Ground Truth: -0.361241 | Predicted: -0.193187
mp-1029313           | Ground Truth: -0.072202 | Predicted: -0.042196
mp-1179327           | Ground Truth: -0.817140 | Predicted: -1.722319
mp-733610            | Ground Truth: -1.025587 | Predicted: -1.036496
mp-1247208           | Ground Truth: -0.520907 | Predicted: -1.062780
mp-1245945           | Ground Truth: 0.185484 | Predicted: -0.285379
mp-1009657           | Ground Truth: -0.639266 | Predicted: -0.806406
mp-1020671           | Ground Truth: -1.449514 | Predicted: -1.621652
mp-557333            | Ground Truth: -0.207712 | Predicted: -0.243136
mp-1173344           | Ground Truth: -0.734294 | Predicted: -1.352409
mp-1210612           | Ground Truth: -0.572866 | Predicted: -1.171667
mp-1546639           | Ground Truth: -0.523082 | Predicted: -0.518043
mp-504828            | Ground Truth: -1.357795 | Predicted: -1.457803
mp-1245377           | Ground Truth: 0.345686 | Predicted: 0.385744
mp-1194420           | Ground Truth: 0.269537 | Predicted: 0.047356
mp-608366            | Ground Truth: 0.648634 | Predicted: 0.205924
mp-856200            | Ground Truth: 2.247268 | Predicted: -2.230085
mp-1211116           | Ground Truth: 0.026836 | Predicted: -0.146914
mp-505213            | Ground Truth: -0.055787 | Predicted: -0.078519
mp-1180015           | Ground Truth: 1.026402 | Predicted: 0.076132
mp-1206429           | Ground Truth: -1.147299 | Predicted: -1.170607
mp-1236902           | Ground Truth: -0.718672 | Predicted: -0.832169
mp-697283            | Ground Truth: -0.593712 | Predicted: -0.673912
mp-684736            | Ground Truth: -1.155240 | Predicted: -1.441340
mp-1220726           | Ground Truth: -0.865573 | Predicted: -0.771343
mp-1079695           | Ground Truth: -0.792490 | Predicted: -0.641025
mp-762501            | Ground Truth: -1.364188 | Predicted: -1.454944
mp-1212815           | Ground Truth: 0.989808 | Predicted: 0.258359
mp-696886            | Ground Truth: 0.418287 | Predicted: -0.262961
mp-1213988           | Ground Truth: -0.418421 | Predicted: -1.048499
mp-1204211           | Ground Truth: -1.419597 | Predicted: -1.528652
mp-1008820           | Ground Truth: 1.417240 | Predicted: 1.159001
mp-708997            | Ground Truth: -0.849434 | Predicted: -0.773932
mp-2639              | Ground Truth: 0.126576 | Predicted: 0.020794
mp-1029862           | Ground Truth: -0.536712 | Predicted: -0.618226
mp-758356            | Ground Truth: -0.570827 | Predicted: -0.702562
mp-1181373           | Ground Truth: -0.522923 | Predicted: -0.790028
mp-28628             | Ground Truth: -0.513994 | Predicted: -0.641035
mp-17696             | Ground Truth: -1.216871 | Predicted: -1.219400
mp-626006            | Ground Truth: -0.260476 | Predicted: -0.695587
mp-1194133           | Ground Truth: -0.340846 | Predicted: -0.214247
mp-1247275           | Ground Truth: 0.012259 | Predicted: 0.142295
mp-1069841           | Ground Truth: -0.986010 | Predicted: -1.154945
mp-1193127           | Ground Truth: -0.963158 | Predicted: -0.838654
mp-1222476           | Ground Truth: -0.426204 | Predicted: -0.489329
mp-1216189           | Ground Truth: -0.575746 | Predicted: -1.085428
mp-1246324           | Ground Truth: -0.047139 | Predicted: -0.615158
mp-981366            | Ground Truth: 0.742932 | Predicted: 0.606448
mp-1096889           | Ground Truth: 0.088289 | Predicted: -0.470306
mp-1232415           | Ground Truth: -0.759888 | Predicted: -1.284840
mp-30057             | Ground Truth: -0.361350 | Predicted: -0.391715
mp-1199809           | Ground Truth: 0.774118 | Predicted: 0.159083
mp-999469            | Ground Truth: 1.098939 | Predicted: 1.092024
mp-1245543           | Ground Truth: -0.601498 | Predicted: -0.787617
mp-556430            | Ground Truth: 0.084209 | Predicted: -0.494369
mp-1009766           | Ground Truth: 1.549490 | Predicted: 1.227631
mp-1224483           | Ground Truth: -0.268413 | Predicted: -1.211342
mp-762347            | Ground Truth: -0.578291 | Predicted: -0.597416
mp-1199939           | Ground Truth: 1.074958 | Predicted: 0.108422
mp-1245990           | Ground Truth: -1.118305 | Predicted: -1.192355
mp-1204560           | Ground Truth: -1.009410 | Predicted: -1.399208
mp-1214850           | Ground Truth: -0.724281 | Predicted: -1.599144
mp-541204            | Ground Truth: -1.773117 | Predicted: -1.907378
mp-29306             | Ground Truth: -0.088959 | Predicted: -0.422149
mp-849270            | Ground Truth: -3.054096 | Predicted: -3.069654
mp-1247239           | Ground Truth: -0.549350 | Predicted: -0.564693
mp-20812             | Ground Truth: 0.093145 | Predicted: 0.548341
mp-1246516           | Ground Truth: 0.137210 | Predicted: 0.077314
mp-1246337           | Ground Truth: 0.267960 | Predicted: 0.120825
mp-1245840           | Ground Truth: -0.466055 | Predicted: -0.365686
mp-1190645           | Ground Truth: -0.168311 | Predicted: -1.188961
mp-1207067           | Ground Truth: -0.463680 | Predicted: -1.621411
mp-1247419           | Ground Truth: -0.279326 | Predicted: -0.178513
mp-1222008           | Ground Truth: -1.233098 | Predicted: -1.290477
mp-1102100           | Ground Truth: 0.341417 | Predicted: -0.107209
mp-1430706           | Ground Truth: -0.105404 | Predicted: -0.498870
mp-4644              | Ground Truth: -1.729790 | Predicted: -1.589242
mp-1215387           | Ground Truth: -1.763703 | Predicted: -1.631994
mp-1205002           | Ground Truth: -1.121119 | Predicted: -1.272726
mp-1246343           | Ground Truth: -0.472829 | Predicted: -0.438028
mp-10419             | Ground Truth: -0.404660 | Predicted: -0.411519
mp-1208544           | Ground Truth: -1.366332 | Predicted: -1.371577
mp-567722            | Ground Truth: -1.346796 | Predicted: -1.295976
mp-567699            | Ground Truth: 0.221349 | Predicted: 0.184871
mp-734411            | Ground Truth: -0.600836 | Predicted: -0.723389
mp-1214975           | Ground Truth: -0.205090 | Predicted: -0.797591
mp-570258            | Ground Truth: -1.361910 | Predicted: -1.321111
mp-1330              | Ground Truth: -1.507670 | Predicted: -1.484154
mp-1216472           | Ground Truth: -1.074571 | Predicted: -1.153131
mp-1245442           | Ground Truth: -0.058249 | Predicted: -0.240713
mp-1245534           | Ground Truth: -1.141855 | Predicted: -1.287519
mp-707535            | Ground Truth: -0.475014 | Predicted: -0.558849
mp-696210            | Ground Truth: -0.385603 | Predicted: -0.306110
mp-1078930           | Ground Truth: 1.221740 | Predicted: -0.204830
mp-2634              | Ground Truth: -1.246791 | Predicted: -1.205212
mp-1247457           | Ground Truth: -0.958452 | Predicted: -1.082326
mp-571394            | Ground Truth: -0.147096 | Predicted: -0.410965
mp-1246302           | Ground Truth: -1.085256 | Predicted: -1.106793
mp-554110            | Ground Truth: -1.000400 | Predicted: -1.150587
mp-999135            | Ground Truth: -0.470015 | Predicted: -0.758686
mp-1013531           | Ground Truth: 0.522714 | Predicted: 0.644428
mp-1079674           | Ground Truth: -0.384602 | Predicted: -1.523929
mp-1246703           | Ground Truth: -0.071267 | Predicted: -0.266724
mp-1029404           | Ground Truth: -0.295089 | Predicted: -0.448139
mp-1237608           | Ground Truth: -1.340586 | Predicted: -1.262407
mp-728225            | Ground Truth: -0.597124 | Predicted: -0.699003
mp-754790            | Ground Truth: -2.674875 | Predicted: -2.661580
mp-20017             | Ground Truth: 0.685817 | Predicted: -0.107191
mp-1059879           | Ground Truth: 1.209074 | Predicted: -0.221023
mp-1246469           | Ground Truth: -0.470024 | Predicted: -0.662686
mp-1246207           | Ground Truth: -1.056274 | Predicted: -1.131016
mp-1197524           | Ground Truth: 0.712934 | Predicted: -0.295309
mp-554051            | Ground Truth: -0.706318 | Predicted: -0.794915
mp-1246593           | Ground Truth: -0.192465 | Predicted: -0.619032
mp-1245882           | Ground Truth: 0.189022 | Predicted: -0.102903
mp-1206777           | Ground Truth: 1.482416 | Predicted: 0.481568
mp-583606            | Ground Truth: -0.434850 | Predicted: -0.499497
mp-706590            | Ground Truth: 0.079301 | Predicted: -0.521755
mp-581834            | Ground Truth: -0.595202 | Predicted: -0.553037
mp-1199388           | Ground Truth: -0.726413 | Predicted: -1.138158
mp-998880            | Ground Truth: -0.354119 | Predicted: -0.063414
mp-1200511           | Ground Truth: -0.916375 | Predicted: -1.197949
mp-1225199           | Ground Truth: -2.672072 | Predicted: -2.839400
mp-1245572           | Ground Truth: -0.199039 | Predicted: -0.513247
mp-1208149           | Ground Truth: -1.570397 | Predicted: -1.732867
mp-1246211           | Ground Truth: -1.088488 | Predicted: -1.142842
mp-1202727           | Ground Truth: 0.536186 | Predicted: 0.181085
mp-1008526           | Ground Truth: -0.397889 | Predicted: -0.405289
mp-1212966           | Ground Truth: -1.383776 | Predicted: -1.418122
mp-27341             | Ground Truth: -0.428056 | Predicted: -0.529578
mp-31043             | Ground Truth: -1.273526 | Predicted: -1.352029
mp-1182482           | Ground Truth: -0.507841 | Predicted: -0.710000
mp-1191646           | Ground Truth: -0.615796 | Predicted: -0.590646
mp-706455            | Ground Truth: -0.056938 | Predicted: -0.394383
mp-6802              | Ground Truth: -0.137170 | Predicted: -0.182889
mp-7523              | Ground Truth: -2.107964 | Predicted: -1.677778
mp-1205775           | Ground Truth: -1.570998 | Predicted: -1.563502
mp-1247370           | Ground Truth: -0.549491 | Predicted: -0.631974
mp-1208732           | Ground Truth: -1.997825 | Predicted: -2.157145
mp-1202402           | Ground Truth: -2.342528 | Predicted: -2.311561
mp-707023            | Ground Truth: -0.561234 | Predicted: -0.614007
mp-1226983           | Ground Truth: -0.208036 | Predicted: -0.414815
mp-1246473           | Ground Truth: -0.474306 | Predicted: -0.741985
mp-1246710           | Ground Truth: -0.809105 | Predicted: -0.782644
mp-1247230           | Ground Truth: 0.142568 | Predicted: 0.001906
mp-1220107           | Ground Truth: -1.445455 | Predicted: -1.505365
mp-1247363           | Ground Truth: 0.205546 | Predicted: 0.121933
mp-1245626           | Ground Truth: -1.644057 | Predicted: -1.639012
mp-1224666           | Ground Truth: -0.426229 | Predicted: -1.375238
mp-1077354           | Ground Truth: 0.073840 | Predicted: -0.173613
mp-1202251           | Ground Truth: -0.184718 | Predicted: -0.091570
mp-1200366           | Ground Truth: -0.674797 | Predicted: -0.567641
mp-9610              | Ground Truth: -0.802862 | Predicted: -0.700483
mp-1213745           | Ground Truth: -0.385923 | Predicted: -1.384923
mp-674297            | Ground Truth: -1.353750 | Predicted: -1.316304
mp-569173            | Ground Truth: 0.148911 | Predicted: 0.169046
mp-1105616           | Ground Truth: 0.408766 | Predicted: -0.461037
mp-1179668           | Ground Truth: 1.763801 | Predicted: 0.564589
mp-1246716           | Ground Truth: -1.117405 | Predicted: -1.131451
mp-1246341           | Ground Truth: -0.012448 | Predicted: -0.114778
mp-1191299           | Ground Truth: -0.543199 | Predicted: -0.841664
mp-570598            | Ground Truth: -1.346454 | Predicted: -1.387584
mp-16995             | Ground Truth: -1.561656 | Predicted: -1.506827
mp-1245599           | Ground Truth: 0.076578 | Predicted: -0.243322
mp-7768              | Ground Truth: -2.233468 | Predicted: -2.050380
mp-1940              | Ground Truth: -1.639256 | Predicted: -1.898539
mp-1205481           | Ground Truth: -1.591477 | Predicted: -1.443981
mp-1029492           | Ground Truth: -0.389097 | Predicted: -0.603582
mp-560460            | Ground Truth: -0.019257 | Predicted: -0.405049
mp-4937              | Ground Truth: -0.575137 | Predicted: -0.941013
mp-1246016           | Ground Truth: -0.622239 | Predicted: -0.645790
mp-1212171           | Ground Truth: -1.421155 | Predicted: -1.482169
mp-1202909           | Ground Truth: 1.343938 | Predicted: 0.175624
mp-1218378           | Ground Truth: -1.584586 | Predicted: -1.534755
mp-697715            | Ground Truth: -0.062072 | Predicted: -0.025445
mp-1202752           | Ground Truth: 0.486851 | Predicted: -0.672141
mp-778848            | Ground Truth: -1.405795 | Predicted: -1.391906
mp-989624            | Ground Truth: -1.057050 | Predicted: -1.067748
mp-1212581           | Ground Truth: -0.389829 | Predicted: -0.532149
mp-685615            | Ground Truth: -0.608354 | Predicted: -1.088373
mp-1094090           | Ground Truth: 0.066688 | Predicted: -0.044810
mp-21653             | Ground Truth: -0.588426 | Predicted: -0.416609
mp-1029569           | Ground Truth: -0.115895 | Predicted: -0.310293
mp-1192330           | Ground Truth: -0.099794 | Predicted: -0.258247
mp-27892             | Ground Truth: -0.265365 | Predicted: -0.430370
mp-1224601           | Ground Truth: -0.854717 | Predicted: -0.899379
mp-975336            | Ground Truth: -0.491286 | Predicted: -0.588905
mp-1246956           | Ground Truth: 0.304428 | Predicted: 0.181372
mp-1245834           | Ground Truth: -1.669718 | Predicted: -1.569651
mp-1219059           | Ground Truth: -0.143490 | Predicted: -0.201621
mp-864918            | Ground Truth: -1.243068 | Predicted: -0.887141
mp-1224894           | Ground Truth: -1.360555 | Predicted: -1.411587
mp-1246308           | Ground Truth: -0.248732 | Predicted: -0.402393
mp-973674            | Ground Truth: 1.415452 | Predicted: 1.216287
mp-1245356           | Ground Truth: -0.220488 | Predicted: -0.345734
mp-1203927           | Ground Truth: -1.223386 | Predicted: -1.614664
mp-1246118           | Ground Truth: -1.269521 | Predicted: -1.218678
mp-1029804           | Ground Truth: -0.452686 | Predicted: -0.609205
mp-9964              | Ground Truth: -0.845159 | Predicted: -0.766053
mp-999263            | Ground Truth: 0.608892 | Predicted: 0.878082
mp-582028            | Ground Truth: -0.374927 | Predicted: -0.316150
mp-11009             | Ground Truth: -0.604426 | Predicted: -0.708492
mp-1195303           | Ground Truth: -0.585797 | Predicted: -0.661986
mp-1245351           | Ground Truth: -0.086671 | Predicted: -0.315167
mp-707339            | Ground Truth: -1.109407 | Predicted: -1.179760
mp-1246499           | Ground Truth: -0.094824 | Predicted: -0.389341
mp-1246490           | Ground Truth: -0.115758 | Predicted: -0.404852
mp-722472            | Ground Truth: 0.542814 | Predicted: -0.008625
mp-1080652           | Ground Truth: 1.039012 | Predicted: -0.281086
mp-29456             | Ground Truth: -0.648927 | Predicted: -0.730861
mp-685674            | Ground Truth: -1.156358 | Predicted: -1.484982
mp-34337             | Ground Truth: -0.760798 | Predicted: -0.856800
mp-1213494           | Ground Truth: -0.535062 | Predicted: -1.192972
mp-1386487           | Ground Truth: -1.167791 | Predicted: -1.263593
mp-1246430           | Ground Truth: -0.362095 | Predicted: -0.344770
mp-706654            | Ground Truth: -0.027050 | Predicted: -0.418428
mp-1030752           | Ground Truth: -0.669022 | Predicted: -0.730502
mp-24625             | Ground Truth: -0.456745 | Predicted: -0.584201
mp-1223490           | Ground Truth: -0.386708 | Predicted: -0.342850
mp-1202455           | Ground Truth: -0.137406 | Predicted: -0.295797
mp-1222915           | Ground Truth: -0.595511 | Predicted: -1.081852
mp-776214            | Ground Truth: -2.527893 | Predicted: -2.547483
mp-1193813           | Ground Truth: -2.310723 | Predicted: -2.719547
mp-2228941           | Ground Truth: -2.546549 | Predicted: -2.635415
mp-1029580           | Ground Truth: -1.138080 | Predicted: -1.021791
mp-1245516           | Ground Truth: -0.444298 | Predicted: -0.675814
mp-1707              | Ground Truth: -0.182876 | Predicted: -0.467462
mp-1211164           | Ground Truth: -1.181350 | Predicted: -1.867712
mp-1014303           | Ground Truth: -0.511424 | Predicted: -0.483230
mp-1097766           | Ground Truth: 0.172340 | Predicted: -0.465235
mp-696822            | Ground Truth: -0.287897 | Predicted: -0.521727
mp-759356            | Ground Truth: -1.333366 | Predicted: -1.293980
mp-1237159           | Ground Truth: 0.575169 | Predicted: -0.040734
mp-1192608           | Ground Truth: 0.772215 | Predicted: 0.179248
mp-1197337           | Ground Truth: -1.365176 | Predicted: -1.434863
mp-1215389           | Ground Truth: -1.297511 | Predicted: -1.119175
mp-1246495           | Ground Truth: -0.413742 | Predicted: -0.604984
mp-1246772           | Ground Truth: 0.108232 | Predicted: 0.009606
mp-1201491           | Ground Truth: -1.572246 | Predicted: -1.763316
mp-1078828           | Ground Truth: 0.394464 | Predicted: 0.054232
mp-27898             | Ground Truth: -1.117505 | Predicted: -1.034032
mp-1223660           | Ground Truth: -0.316682 | Predicted: -0.236999
mp-1029584           | Ground Truth: -1.203135 | Predicted: -1.266137
mp-989406            | Ground Truth: -0.798053 | Predicted: -0.800754
mp-570037            | Ground Truth: 0.252718 | Predicted: 0.246565
